ProjectNumber,ModNumber,ModTitle,POPStart,POPEnd,AwardAmount,FundingAmount,Action,Import Status,Reason,
010174.016,1, ,NULL,NULL,,40393.20, ,Fail,Mod title is empty,
010174.017,0,NULL,10/18/2019,10/18/2019,0,498613.12, ,Success,Added successfully,
010174.017,1,NULL,2012-12-31T00:00:00,2013-04-30T00:00:00,0,0, ,Fail,Duplicate Mod Title,
010174.018,0,HSCG50-12-J-PKE041 ,2012-09-13T00:00:00,2013-05-01T00:00:00,0,248217.96, ,Success,Added successfully,
010174.019,0,HSCG50-12-J-PJT198 ,2012-10-01T00:00:00,2013-09-30T00:00:00,0,420625.38, ,Success,Added successfully,
010174.020,0,NULL,10/18/2019,10/18/2019,0,61466.70, ,Success,Added successfully,
010174.021,0,NULL,10/18/2019,10/18/2019,0,241481.80, ,Success,Added successfully,
010174.022,0,NULL,2013-01-17T00:00:00,2013-03-01T00:00:00,0,18567.06, ,Success,Added successfully,
010174.022,1,POP change only,2013-01-17T00:00:00,2013-03-31T00:00:00,0,0, ,Success,Added successfully,
010174.023,0,NULL,10/18/2019,10/18/2019,0,22520.56, ,Success,Added successfully,
010177,0,Virtual Tour Hosting,2011-05-01T00:00:00,2012-12-31T00:00:00,0,5700.00, ,Success,Added successfully,
010177,1,INL Nuclear Capabilities APP,2011-10-20T00:00:00,2011-12-31T00:00:00,0,25800.00, ,Success,Added successfully,
010177,2,Final Release,2011-05-01T00:00:00,2012-12-31T00:00:00,0,0, ,Success,Added successfully,
010209,NULL,NULL,10/18/2019,10/18/2019,0,0, ,Success,Added successfully,
010209.019,0,NULL,2012-02-27T00:00:00,2012-05-31T00:00:00,0,20000.00, ,Success,Added successfully,
010209.020,0,NULL,2012-06-18T00:00:00,2012-09-30T00:00:00,0,20000.00, ,Success,Added successfully,
010215,1,POP Extension,2010-11-09T00:00:00,2011-05-11T00:00:00,0,0, ,Success,Added successfully,
010215,2,POP Extension,2011-05-11T00:00:00,2011-12-31T00:00:00,0,0, ,Fail,Duplicate Mod Title,
010215,3,"Added Scope, Increased POP and Increase Price",2011-12-31T00:00:00,2012-03-31T00:00:00,0,45421.00, ,Success,Added successfully,
010215,4,"Decrease in Scope and Price, POP Extension",2012-03-31T00:00:00,2013-01-31T00:00:00,0,-12500.87, ,Success,Added successfully,
010215,5,POP Extension,2013-01-31T00:00:00,2013-04-30T00:00:00,0,0, ,Fail,Duplicate Mod Title,
010215,6,POP Extension,2013-04-30T00:00:00,2013-06-30T00:00:00,0,0, ,Fail,Duplicate Mod Title,
010215,Award,NULL,2009-09-09T00:00:00,2010-11-09T00:00:00,0,182787.00, ,Success,Added successfully,
010221.001,0,Key No. 09895 ,2009-07-02T00:00:00,2010-11-20T00:00:00,0,29347.72, ,Success,Added successfully,
010221.001,1,Final Release & Closeout,10/18/2019,10/18/2019,0,0, ,Success,Added successfully,
010232,0,"Master Task Agreement, Professional Support Services",2009-07-17T00:00:00,2013-09-30T00:00:00,0,0, ,Success,Added successfully,
010232.004,08,Received email from client on 11/13/12 stating that this contract will be terminated asa of 12/31/12. ts,2012-10-01T00:00:00,2012-12-31T00:00:00,0,1851500.00, ,Success,Added successfully,
010247,NULL,NULL,10/18/2019,10/18/2019,0,0, ,Success,Added successfully,
010247.007,0, ,2011-01-25T00:00:00,2011-06-01T00:00:00,,294117.55, ,Fail,Mod title is empty,
010247.007,1, ,NULL,NULL,,2000.00, ,Fail,Mod title is empty,
010247.009,0,1011019754,2011-03-22T00:00:00,2011-12-31T00:00:00,0,9821.00, ,Success,Added successfully,
010247.012,0,(630) 778-4452,2012-05-23T00:00:00,2012-12-31T00:00:00,0,9589.00, ,Success,Added successfully,
010247.012,1,"Final Mod, Checklist & PSR",10/18/2019,10/18/2019,0,-551.12, ,Success,Added successfully,
010247.013,0,NULL,10/18/2019,10/18/2019,0,19353.99, ,Success,Added successfully,
010247.013,1,"Final Deobligation, PSR & Checklist  ",10/18/2019,10/18/2019,0,-9.75, ,Success,Added successfully,
010247.014,0,NULL,2013-05-15T00:00:00,2013-08-30T00:00:00,0,9019.00, ,Success,Added successfully,
010247.014,1,"Original contract value was $9,019.00.  Mod 1 (administrative) - de-obligated $3,206.10 to match amount actually spent and billed.  This task is inactivated on the dashboard.",10/18/2019,10/18/2019,0,-3206.10, ,Success,Added successfully,
010247.015,0,NULL,2013-11-25T00:00:00,2014-03-31T00:00:00,0,2948.00, ,Success,Added successfully,
010247.015,1,"Original contract value was $2,948.00.  Mod 1 (administrative) - de-obligated $1,098.52 to match amount actually spent and billed.  This task is inactivated on the dashboard.",10/18/2019,10/18/2019,0,-1098.52, ,Success,Added successfully,
010263,0,NULL,2009-11-23T00:00:00,2010-04-30T00:00:00,0,520400.87, ,Success,Added successfully,
010263,1,NULL,2009-11-23T00:00:00,2010-06-30T00:00:00,0,26000.00, ,Fail,Duplicate Mod Title,
010263,2,NULL,10/18/2019,10/18/2019,0,92396.00, ,Fail,Duplicate Mod Title,
010263,3,NULL,2009-11-23T00:00:00,2010-12-31T00:00:00,0,63676.00, ,Fail,Duplicate Mod Title,
010263,4,NULL,10/18/2019,10/18/2019,0,109319.00, ,Fail,Duplicate Mod Title,
010263,5,NULL,2009-11-23T00:00:00,2012-11-23T00:00:00,0,95492.00, ,Fail,Duplicate Mod Title,
010263,6,NULL,10/18/2019,10/18/2019,0,141248.00, ,Fail,Duplicate Mod Title,
010263,7,NULL,2009-11-23T00:00:00,2013-04-30T00:00:00,0,0, ,Fail,Duplicate Mod Title,
010263,8,NULL,2009-11-23T00:00:00,2013-12-31T00:00:00,0,0, ,Fail,Duplicate Mod Title,
010280.003,missing,NULL,10/18/2019,10/18/2019,0,0, ,Success,Added successfully,
010280.005,missing,NULL,10/18/2019,10/18/2019,0,0, ,Success,Added successfully,
010280.011,missing,NULL,10/18/2019,10/18/2019,0,0, ,Success,Added successfully,
010280.014,missing,NULL,10/18/2019,10/18/2019,0,0, ,Success,Added successfully,
010280.015,NULL,NULL,10/18/2019,10/18/2019,0,0, ,Success,Added successfully,
010280.015,1, ,2008-03-05T00:00:00,2012-12-31T00:00:00,,100000.00, ,Fail,Mod title is empty,
010280.015,4, ,NULL,NULL,,700.00, ,Fail,Mod title is empty,
010280.017,missing,NULL,10/18/2019,10/18/2019,0,0, ,Success,Added successfully,
010280.018,missing,NULL,10/18/2019,10/18/2019,0,0, ,Success,Added successfully,
010280.02,missing,NULL,10/18/2019,10/18/2019,0,0, ,Success,Added successfully,
010280.021,missing,NULL,10/18/2019,10/18/2019,0,0, ,Success,Added successfully,
010280.022,missing,NULL,10/18/2019,10/18/2019,0,0, ,Success,Added successfully,
010280.023,missing,NULL,10/18/2019,10/18/2019,0,0, ,Success,Added successfully,
010280.024,missing,NULL,10/18/2019,10/18/2019,0,0, ,Success,Added successfully,
010280.027,missing,NULL,10/18/2019,10/18/2019,0,0, ,Success,Added successfully,
010281.003,missing,NULL,10/18/2019,10/18/2019,0,0, ,Success,Added successfully,
010281.005,missing,NULL,10/18/2019,10/18/2019,0,0, ,Success,Added successfully,
010281.007,missing,NULL,10/18/2019,10/18/2019,0,0, ,Success,Added successfully,
010281.016,missing,NULL,10/18/2019,10/18/2019,0,0, ,Success,Added successfully,
010281.026,missing,NULL,10/18/2019,10/18/2019,0,0, ,Success,Added successfully,
010281.027,missing,NULL,10/18/2019,10/18/2019,0,0, ,Success,Added successfully,
010281.028,1,Administrative mod to match what award value billed and paid by the client. ,NULL,NULL,,-792.00, ,Fail,Contract doesn't exist,
010281.028,missing,NULL,NULL,NULL,,NULL, ,Fail,Contract doesn't exist,
010281.029,missing,NULL,10/18/2019,10/18/2019,0,0, ,Success,Added successfully,
010281.03,missing,NULL,10/18/2019,10/18/2019,0,0, ,Success,Added successfully,
010281.031,missing,NULL,NULL,NULL,,NULL, ,Fail,Contract doesn't exist,
010281.032,missing,NULL,10/18/2019,10/18/2019,0,0, ,Success,Added successfully,
010281.033,missing,NULL,NULL,NULL,,NULL, ,Fail,Contract doesn't exist,
010281.034,missing,Closed in cost point and inactivated on dash board,NULL,NULL,,NULL, ,Fail,Contract doesn't exist,
010281.035,missing,NULL,10/18/2019,10/18/2019,0,0, ,Success,Added successfully,
010282,NULL,NULL,10/18/2019,10/18/2019,0,0, ,Success,Added successfully,
010292.011,0,NULL,2012-03-09T00:00:00,2013-02-28T00:00:00,0,12000.00, ,Success,Added successfully,
010292.012,0, ,2012-03-09T00:00:00,2013-02-28T00:00:00,,4000.00, ,Fail,Mod title is empty,
010292.012,1,Final Release ,10/18/2019,10/18/2019,0,0, ,Success,Added successfully,
010292.013,0,NULL,2012-03-09T00:00:00,2013-02-28T00:00:00,0,10500.00, ,Success,Added successfully,
010292.014,3,NULL,10/18/2019,10/18/2019,0,0, ,Success,Added successfully,
010292.015,3,NULL,10/18/2019,10/18/2019,0,5000.00, ,Success,Added successfully,
010292.017,4,"Mod 4 adds Task 17 for 2014 PM Support for $6,000.00.",2014-01-06T00:00:00,2015-03-01T00:00:00,0,0, ,Success,Added successfully,
010292.018,4,"Mod 4 adds Task 18 for 2014 Semi-Annual Support for $5,000.00.",2014-01-06T00:00:00,2015-03-01T00:00:00,0,5000.00, ,Success,Added successfully,
010292.018,Admin,Funds have been de-obligated in order to match the amount billed and paid to the client. ,10/18/2019,10/18/2019,0,-463.00, ,Success,Added successfully,
010292.019,4,"Mod 4 adds $10,500.00 for Annual Support.",2014-01-06T00:00:00,2015-03-01T00:00:00,0,10500.00, ,Success,Added successfully,
010292.020,5,NULL,2015-01-22T00:00:00,2016-02-28T00:00:00,0,6000.00, ,Success,Added successfully,
010292.021,5,NULL,2015-01-22T00:00:00,2016-02-28T00:00:00,0,5000.00, ,Success,Added successfully,
010292.022,5,NULL,2015-01-22T00:00:00,2016-02-28T00:00:00,0,10500.00, ,Success,Added successfully,
010292.023,6,NULL,2016-01-25T00:00:00,2017-03-01T00:00:00,0,6000.00, ,Success,Added successfully,
010292.024,6,NULL,2016-01-25T00:00:00,2017-03-01T00:00:00,0,5000.00, ,Success,Added successfully,
010292.026,7,NULL,2017-02-02T00:00:00,2018-02-28T00:00:00,0,6000.00, ,Success,Added successfully,
010292.027,7,NULL,2017-02-02T00:00:00,2018-02-28T00:00:00,0,5000.00, ,Success,Added successfully,
010292.028,7,NULL,2017-02-02T00:00:00,2018-02-28T00:00:00,0,10500.00, ,Success,Added successfully,
010294.001,07,Increases funding.  No other change.,2010-02-01T00:00:00,2013-09-30T00:00:00,0,100000.00, ,Success,Added successfully,
010294.001,10,Increase of $100k ceiling and extend POP ,2010-02-01T00:00:00,2015-09-30T00:00:00,0,100000.00, ,Success,Added successfully,
010294.001,11,Admin Mod to de-obligate funding to match what was billed and paid by the client.,10/18/2019,10/18/2019,0,-34350.52, ,Success,Added successfully,
010294.001,3,S014386A00 ,10/18/2019,10/18/2019,0,220000.00, ,Success,Added successfully,
010294.001,4,S014386A00 ,10/18/2019,10/18/2019,0,100000.00, ,Fail,Duplicate Mod Title,
010294.001,5,S014386A00 ,10/18/2019,10/18/2019,0,100000.00, ,Fail,Duplicate Mod Title,
010294.001,6,DE-AC06-05RL14655 (DOE Prime Contract)  S014386A00 (WCH Subcontract),10/18/2019,10/18/2019,0,100000.00, ,Success,Added successfully,
010294.001,6A,NULL,2010-02-01T00:00:00,2013-09-30T00:00:00,0,0, ,Success,Added successfully,
010294.001,8,Mod 8 adds 3% to the labor rate and extends the completion date to 9/30/14.,2010-02-01T00:00:00,2014-09-30T00:00:00,0,0, ,Success,Added successfully,
010294.001,9,"Mod 9 adds $100,000.00.",10/18/2019,10/18/2019,0,100000.00, ,Success,Added successfully,
010302.001,0,Key No. 11683 ,2010-02-12T00:00:00,2010-12-31T00:00:00,0,28713.00, ,Success,Added successfully,
010302.001,1,"Tami's spreadsheet was marked "email" in mod# field, assume sent by email",2010-02-12T00:00:00,2012-08-12T00:00:00,0,0, ,Success,Added successfully,
010302.001,2,NULL,2010-02-12T00:00:00,2014-12-31T00:00:00,0,21358.00, ,Success,Added successfully,
010302.001,3,NULL,2010-02-12T00:00:00,2016-10-14T00:00:00,0,4487.00, ,Fail,Duplicate Mod Title,
010302.001,4,NULL,10/18/2019,10/18/2019,0,19346.00, ,Fail,Duplicate Mod Title,
010335.002,0,NULL,2014-04-14T00:00:00,2015-04-13T00:00:00,0,76574.65, ,Success,Added successfully,
010335.003,0,NULL,2014-08-08T00:00:00,2015-05-07T00:00:00,0,75323.09, ,Success,Added successfully,
010347,NULL,NULL,10/18/2019,10/18/2019,0,0, ,Success,Added successfully,
010358,NULL,NEW Project,10/18/2019,10/18/2019,0,0, ,Success,Added successfully,
010358,1,Add FAR clause,10/18/2019,10/18/2019,0,0, ,Success,Added successfully,
010358,10,"Increase PoP, Increase Funding, Revise SOW",10/18/2019,10/18/2019,0,0, ,Success,Added successfully,
010358,11,"Extend PoP, Increase Funding, Revise SOW",10/18/2019,10/18/2019,0,0, ,Success,Added successfully,
010358,2,Mod 2 Issued to incorporate DFARS Clause 252.222-7  006 (Makes admin changes only),10/18/2019,10/18/2019,0,0, ,Success,Added successfully,
010358,3,Mod 3 Issued to incorporate DFARS Clause 252.222-40(Makes admin changes only),10/18/2019,10/18/2019,0,0, ,Success,Added successfully,
010358,4,Modificaiton No. 4 is issued to contractually incorporate PC#000003 (makes admin changes only),10/18/2019,10/18/2019,0,0, ,Success,Added successfully,
010358,5,Modification No 5 is issued to extend the period of performance  ,10/18/2019,10/18/2019,0,0, ,Success,Added successfully,
010358,6,Modificaiton No. 6 increases funding,10/18/2019,10/18/2019,0,0, ,Success,Added successfully,
010358,7,"Increase Scope, Increase Funding, Extend PoP",10/18/2019,10/18/2019,0,0, ,Success,Added successfully,
010358,8,Mod 8 increases funding and extend POP,10/18/2019,10/18/2019,0,0, ,Success,Added successfully,
010358,9,"Revise SOW, Increase Funding, Extend PoP",10/18/2019,10/18/2019,0,0, ,Success,Added successfully,
010358,Close Out,Project is closed.  Added the Closeout Checklist.,10/18/2019,10/18/2019,0,0, ,Success,Added successfully,
010362,0,NULL,2010-06-30T00:00:00,2011-06-29T00:00:00,0,0, ,Success,Added successfully,
010362,1,NULL,2011-06-30T00:00:00,2011-06-28T00:00:00,0,0, ,Fail,Duplicate Mod Title,
010362,2,NULL,2010-06-30T00:00:00,2013-06-27T00:00:00,0,0, ,Fail,Duplicate Mod Title,
010362,3,NULL,2010-06-30T00:00:00,2014-06-27T00:00:00,0,0, ,Fail,Duplicate Mod Title,
010362,4,Mod 4 extends the last option through 6/27/15.,2010-06-30T00:00:00,2015-06-27T00:00:00,0,0, ,Success,Added successfully,
010362,5,Mod 5 extends the Master through 12/27/15.,2010-06-30T00:00:00,2015-12-27T00:00:00,0,0, ,Success,Added successfully,
010369.004,0,NULL,2012-04-11T00:00:00,2012-06-30T00:00:00,0,18000.00, ,Success,Added successfully,
010369.004,1,Final Release and Closeout Checklist,10/18/2019,10/18/2019,0,0, ,Success,Added successfully,
010369.006,0,NULL,2013-03-26T00:00:00,2013-05-31T00:00:00,0,15965.17, ,Success,Added successfully,
010369.007,0,NULL,2013-05-07T00:00:00,2013-07-31T00:00:00,0,15695.17, ,Success,Added successfully,
010369.008,0,NULL,2013-08-09T00:00:00,2013-09-30T00:00:00,0,15695.17, ,Success,Added successfully,
010369.009,0,NULL,2014-03-26T00:00:00,2014-06-30T00:00:00,0,16521.23, ,Success,Added successfully,
010369.010,0,NULL,2014-04-08T00:00:00,2014-08-29T00:00:00,0,15695.17, ,Success,Added successfully,
010373,0,NULL,2010-06-26T00:00:00,2011-06-26T00:00:00,0,47000.00, ,Success,Added successfully,
010373,1,NULL,2010-06-26T00:00:00,2014-12-31T00:00:00,0,0, ,Fail,Duplicate Mod Title,
010373,2,NULL,2010-06-26T00:00:00,2015-12-31T00:00:00,0,0, ,Fail,Duplicate Mod Title,
010373,Admin,This mod is to De-obligate funds to match the amount billed to and paid by the client. ,10/18/2019,10/18/2019,0,-19791.50, ,Success,Added successfully,
010389,0, ,2010-08-08T00:00:00,2011-12-30T00:00:00,,875000.00, ,Fail,Mod title is empty,
010389,1,Incorporates ARRA requirements,10/18/2019,10/18/2019,0,0, ,Success,Added successfully,
010389,2,(208) 769-1422,2010-08-08T00:00:00,2012-09-15T00:00:00,0,0, ,Success,Added successfully,
010394,0,Task Order 20 ,2010-08-23T00:00:00,2012-08-23T00:00:00,0,287689.97, ,Success,Added successfully,
010394,1,Task Order 20 ,10/18/2019,10/18/2019,0,32638.86, ,Fail,Duplicate Mod Title,
010403.001,0,AG-02NV-D-11-0034 ,2011-09-22T00:00:00,2012-07-01T00:00:00,0,6928.11, ,Success,Added successfully,
010403.001,1,Closeout Checklist,10/18/2019,10/18/2019,0,0, ,Success,Added successfully,
010412,0,Delivery Order 0011 ,2010-09-14T00:00:00,2011-09-14T00:00:00,0,49938.38, ,Success,Added successfully,
010412,1,Delivery Order 0011 ,2010-09-14T00:00:00,2011-10-13T00:00:00,0,0, ,Fail,Duplicate Mod Title,
010412,2,Delivery Order 0011 ,2010-09-14T00:00:00,2011-12-31T00:00:00,0,0, ,Fail,Duplicate Mod Title,
010412,3,Delivery Order 0011 ,2010-09-14T00:00:00,2012-12-30T00:00:00,0,0, ,Fail,Duplicate Mod Title,
010412,4,Final Release (719) 556-8446,2010-09-14T00:00:00,2011-10-13T00:00:00,0,0, ,Success,Added successfully,
010421.003,0,43440 ,2011-10-01T00:00:00,2012-09-30T00:00:00,0,95846.40, ,Success,Added successfully,
010421.003,1,43440 (509) 373-3871,10/18/2019,10/18/2019,0,4368.00, ,Success,Added successfully,
010421.003,2,Final Contract Release,10/18/2019,10/18/2019,0,0, ,Success,Added successfully,
010426,missing,NULL,10/18/2019,10/18/2019,0,0, ,Success,Added successfully,
010426.001,Amendment 2," continuation of 2487, 1534, 1630.001 and 10231.001, Release 7 and 9-Staff Aug FY10-Administrative Engineering, Professional, and Technical Support Services",2010-10-01T00:00:00,2011-09-30T00:00:00,0,14000000.00, ,Success,Added successfully,
010426.001,Amendment 3,"Release 7 , Administrative Engineering, Professional, and Technical Support Services",2009-10-01T00:00:00,2012-09-30T00:00:00,0,7822800.00, ,Success,Added successfully,
010426.001,Amendment 3,"Release 9 , Administrative Engineering, Professional, and Technical Support Services",10/18/2019,10/18/2019,0,2037000.00, ,Success,Updated successfully,
010426.001,Mod 10," Makes administrative changes, Staff Aug - Administrative Engineering professional and Technical Support Services",2006-07-01T00:00:00,2011-09-30T00:00:00,0,0, ,Success,Added successfully,
010427,0,11-274 ,2010-10-01T00:00:00,2011-09-30T00:00:00,0,4349336.00, ,Success,Added successfully,
010427,1,11-274 Increases target cubic meters of Primary MLLW to be shipped,10/18/2019,10/18/2019,0,774032.00, ,Success,Added successfully,
010427,2,11-274 Adds Kathy Perez and removes Bryant Bingham,10/18/2019,10/18/2019,0,17345.00, ,Success,Added successfully,
010427,3,11-274 ,10/18/2019,10/18/2019,0,2446013.00, ,Fail,Duplicate Mod Title,
010427,4,11-274 Increases the maximum obligated funding,10/18/2019,10/18/2019,0,380000.00, ,Success,Added successfully,
010427,5,11-274 Increases the maximum obligated funding,10/18/2019,10/18/2019,0,1150000.00, ,Fail,Duplicate Mod Title,
010427,6,11-274 ,10/18/2019,10/18/2019,0,54500.00, ,Fail,Duplicate Mod Title,
010427,8,Mod 8 - Extended the POP to 5/1/13,2010-10-01T00:00:00,2013-05-31T00:00:00,0,0, ,Success,Added successfully,
010427,9,Mod 9 - Extend the POP through 9/30/13,2010-10-01T00:00:00,2013-09-30T00:00:00,0,0, ,Success,Added successfully,
010427.8,0,"11-274 , Demob of 10427",2011-10-01T00:00:00,2011-10-30T00:00:00,0,249956.00, ,Success,Added successfully,
010436.001,0,Misc GIS,2010-10-08T00:00:00,2010-12-31T00:00:00,0,2000.00, ,Success,Added successfully,
010436.002,0,Ft. Detrick GIS Support,2010-10-08T00:00:00,2010-12-31T00:00:00,0,8000.00, ,Success,Added successfully,
010443.001,0,NULL,2010-10-01T00:00:00,2011-10-31T00:00:00,0,50000.00, ,Success,Added successfully,
010443.001,01, ,NULL,NULL,,150000.00, ,Fail,Mod title is empty,
010443.001,02, Increases billing rate for Annette Freier,10/18/2019,10/18/2019,0,0, ,Success,Added successfully,
010443.001,03, Adds Naoko Kobayashi,10/18/2019,10/18/2019,0,20000.00, ,Success,Added successfully,
010443.001,04, ,2010-10-01T00:00:00,2012-09-30T00:00:00,,352000.00, ,Fail,Mod title is empty,
010443.001,05, (509) 372-9227,2010-10-01T00:00:00,2013-09-30T00:00:00,0,0, ,Success,Added successfully,
