Customer Name,Customer Type,Department,Agency,Description,Address,Country,State,City,Zip Code,Email,PhoneNo,Abbreviation,Action
 Federal Highway Administration ,Federal,Dept. of Transportation,FHWA,," FHA 12300 W. Dakota Ave, Suite 360 Lakewood, CO 80228 ",United States,Virginia,Dulles,98174,,,,Add
Colorado BLM,Federal,Dept. of the Interior,BLM,,,United States,Virginia,Dulles,98174,,,,Add
BLM ID,Federal,Dept. of the Interior,BLM,,BLM ID-Fire&AV Twin Falls 400 W F Street Shoshone ID 83352,United States,Virginia,Dulles,98174,,,,Add
BLM ID,Federal,Dept. of the Interior,BLM,,BLM ID-Salmon Field Office 1206 South Challis Street Salmon ID 83467,United States,Virginia,Dulles,98174,,,,Add
"Keller Associates, Inc.",State Government,,,,Keller & Associates,United States,Virginia,Dulles,98174,,,,Add
National Parks Service,Federal,Dept. of the Interior,NPS,,"P.O. Box Drawer 170
Moose, WY 83012-0170",United States,Virginia,Dulles,98174,,,,Add
Colorado BLM,Federal,Dept. of the Interior,BLM,,,United States,Virginia,Dulles,98174,,,,Add
EMCBC,Federal,Dept. of Energy,,,,United States,Virginia,Dulles,98174,,,,Add
"Kasteler Consulting, Inc.",Federal,Dept. of Defense,Air Force,,"5720 Denali St
Anchorage, AK 99518",United States,Virginia,Dulles,98174,,,,Add
"Washington Closure Hanford, LLC",Federal,Dept. of Energy,,,,United States,Virginia,Dulles,98174,,,,Add
J. L. Rogers and Calcott,Commercial,,,,,United States,Virginia,Dulles,98174,,,,Add
Walsh,Federal,Dept. of Energy,,,,United States,Virginia,Dulles,98174,,,,Add
T-O Engineers,Commercial,,,,"T-O Engineers
9777 Chinden Blvd
Boise, ID 83714",United States,Virginia,Dulles,98174,,,,Add
T-O engineers,Commercial,,,," T-O Engineers 9777 Chinden Blvd Boise, ID 83714 ",United States,Virginia,Dulles,98174,,,,Add
CDM Federal Programs Corporation,Environmental Protection Agency,,,,"CDM Federal Programs Corporation 3201 Jermantown Road Suite 400 Fairfax, VA 22030",United States,Virginia,Dulles,98174,,,,Add
 BMPC / NRF ,Federal,Dept. of Defense,Navy,,See MSA,United States,Virginia,Dulles,98174,,,,Add
BMPC / NRF ,Federal,Dept. of Defense,Navy,,See MSA,United States,Virginia,Dulles,98174,,,,Add
EMCBC,Federal,Dept. of Energy,,,,United States,Virginia,Dulles,98174,,,,Add
"Agrium US, Inc.",Commercial,,,,,United States,Virginia,Dulles,98174,,,,Add
DOE NE,Federal,Dept. of Energy,,,,United States,Virginia,Dulles,98174,,,,Add
GE Gas Turbines,Commercial,,,,,United States,Virginia,Dulles,98174,,,,Add
"TFT, Inc.",Commercial,,,,"TPR Federal-Mogul TN
201 Helton Drive
Lawrenceburg, TN 38464
",United States,Virginia,Dulles,98174,,,,Add
"TFT, Inc.",Commercial,,,,"TPR Federal-Mogul TN
201 Helton Drive
Lawrenceburg, TN 38464
",United States,Virginia,Dulles,98174,,,,Add
"Chugach Federal Solutions, Inc.",Federal,Dept. of Defense,Navy,,"3800 Centerpoint Dr. Suite 1200
Anchorage, AK 99503",United States,Virginia,Dulles,98174,,,,Add
AK Fish & Wildlife Service,Federal,Dept. of the Interior,USFWS,,"1011 E Tudor Rd
Anchorage, AK 99503-6199",United States,Virginia,Dulles,98174,,,,Add
Parthenon Marble,Commercial,,,,"Parthenon Marble Products, Inc.
106 Interstate Blvd.
Greenville, SC 29615
",United States,Virginia,Dulles,98174,,,,Add
Federal-Mogul Sealing systems,Commercial,,,,"Skokie, IIlinois",United States,Virginia,Dulles,98174,,,,Add
CH2MHILL PRC,Federal,Dept. of Energy,,,"P.O. Box 1600
Richland, WA 99352-1000",United States,Virginia,Dulles,98174,,,,Add
AFCEC,Federal,Dept. of Defense,Air Force,,"772 ESS/PKS
Attn:  Ms Christina G. Fernandez
3515 S General McMUllen, Rm 3026
San Antonio, TX 78226-2018",United States,Virginia,Dulles,98174,,,,Add
SPAWAR Systems Center Pacific,Federal,Dept. of Defense,Navy,,"SPAWAR Systems Center - Pacific
53560 Hull Street
San Diego, CA 92512",United States,Virginia,Dulles,98174,,,,Add
BLM ID,Federal,Dept. of the Interior,BLM,,"BLM
400 West F Street
Shoshone, ID 83352",United States,Virginia,Dulles,98174,,,,Add
BLM Idaho,Federal,Dept. of the Interior,BLM,,,United States,Virginia,Dulles,98174,,,,Add
City of Pinedale Wyoming,Commercial,,,,"210 West Pine Street
Pinedale WY 82941",United States,Virginia,Dulles,98174,,,,Add
One Stop Environmental,Federal,Dept. of Defense,Army,,,United States,Virginia,Dulles,98174,,,,Add
USACE Omaha District,Federal,Dept. of Defense,Air Force,,,United States,Virginia,Dulles,98174,,,,Add
Alaska Interstate Construction,Commercial,,,,,United States,Virginia,Dulles,98174,,,,Add
Pacific Northwest National Lab (PNNL),Federal,Dept. of Energy,,,"902 Battelle Boulevard
P.O. Box 999, MSIN:  J2-05
Richland, WA  99352  USA
",United States,Virginia,Dulles,98174,,,,Add
Federal-Mogul Corporation,Commercial,,,,"Federal-Mogul Corporation
26555 Northwestern Highway
Southfield, Michigan 48033",United States,Virginia,Dulles,98174,,,,Add
BLM Alaska State Office,Federal,Dept. of the Interior,BLM,,"PO Box 35005
Ft Wainwright, AK  99703",United States,Virginia,Dulles,98174,,,,Add
Walsh,Federal,Dept. of Energy,,,,United States,Virginia,Dulles,98174,,,,Add
BLM Wyoming,Federal,Dept. of the Interior,BLM,,,United States,Virginia,Dulles,98174,,,,Add
 BMPC / NRF ,Federal,Dept. of Defense,Navy,,See MSA,United States,Virginia,Dulles,98174,,,,Add
US Army Yuma Proving Ground,Federal,Dept. of Defense,Army,,"Mission & Installation Contracting CMD
Yuma Proving Ground
CCMI-CHD-YP
301 C Street
Yuma, AZ 85365",United States,Virginia,Dulles,98174,,,,Add
USACE Fort Worth District,Federal,Dept. of Defense,Army Corps,,,United States,Virginia,Dulles,98174,,,,Add
Bureau of Reclamation - Colorado,Federal,Dept. of the Interior,BOR,,,United States,Virginia,Dulles,98174,,,,Add
BMPC / NRF,Federal,Dept. of Defense,Navy,,,United States,Virginia,Dulles,98174,,,,Add
USDA FS,Federal,Dept. of Agriculture,Forest Service,,"1405 Hollipark Drive
Idaho Falls ID 83401",United States,Virginia,Dulles,98174,,,,Add
Bureau of Reclamation - Colorado,Federal,Dept. of the Interior,BOR,,"BOR Denver Acquisition Ops Group
Building 56 - Denver Federal Center
MS 84-27810
Denver, CO  80225",United States,Virginia,Dulles,98174,,,,Add
" USACE, St. Louis District ",Federal,Dept. of Defense,Army Corps,," USACE, St. Louis District Contracting Division 1222 Spruce Street, RM 4.207 ST Louis, MO 63103-2833 ",United States,Virginia,Dulles,98174,,,,Add
BLM Arizona,Federal,Dept. of the Interior,BLM,,,United States,Virginia,Dulles,98174,,,,Add
BLM Colorado,Federal,Dept. of the Interior,BLM,,,United States,Virginia,Dulles,98174,,,,Add
"WHPacific, Inc.",Federal,Dept. of the Interior,BIA,,"6501 Americas Pkwy NE, Ste 400 Albuquerque, NM 87110",United States,Virginia,Dulles,98174,,,,Add
WHPacific,Federal,Dept. of the Interior,BIA,,"6501 Americas Pkwy NE, Ste 400 Albuquerque, NM 87110 ",United States,Virginia,Dulles,98174,,,,Add
USACE Kansas City,Federal,Dept. of Defense,Army Corps,,"Federal Building CT-M, RM 647 601 East 12, Kansas City, MO 64106-2896",United States,Virginia,Dulles,98174,,,,Add
BLM,Federal,Dept. of the Interior,BLM,,"Bldg. 50, DFC, P.O. Box 25047 Denver, CO 80225-0047",United States,Virginia,Dulles,98174,,,,Add
BLM,Federal,Dept. of the Interior,BLM,,"BLM MT Western District OFC, 106 N. Parkmont, Butte MT 59701",United States,Virginia,Dulles,98174,,,,Add
GSA,General Services Administration,,,,,United States,Virginia,Dulles,98174,,,,Add
BLM,Federal,Dept. of the Interior,BLM,,"BLM UT - Color Country District, 176 East DL Sargent Dr, Cedar City UT 84720",United States,Virginia,Dulles,98174,,,,Add
BLM,Federal,Dept. of the Interior,BLM,,176 East DL Sargent DR Cedar City UT 84720,United States,Virginia,Dulles,98174,,,,Add
GE Gas Turbines,Commercial,,,,,United States,Virginia,Dulles,98174,,,,Add
BLM Nevada,Federal,Dept. of the Interior,BLM,,,United States,Virginia,Dulles,98174,,,,Add
USACE Savannah District,Federal,Dept. of Defense,Army Corps,,,United States,Virginia,Dulles,98174,,,,Add
"Bristol Environmental Remediation Services, LLC",Federal,Dept. of Defense,Army Corps,,,United States,Virginia,Dulles,98174,,,,Add
Coeur d' Alene Trust,Commercial,,,,,United States,Virginia,Dulles,98174,,,,Add
DOE,Federal,Dept. of Energy,,,"1955 Fremont Ave
Idaho Falls, ID 83415
",United States,Virginia,Dulles,98174,,,,Add
NRLFO,Federal,Dept. of Energy,,,Naval Reactors Laboratory Field Office PO Box 1069 Schenectady NY 12301-1069,United States,Virginia,Dulles,98174,,,,Add
CH2M-WG Idaho LLC,Federal,Dept. of Energy,,,CWI,United States,Virginia,Dulles,98174,,,,Add
US Army Aberdeen Proving Ground,Federal,Dept. of Defense,Army,,"Contract Specialist, ABMSI LLC
Army Contracting Command - Aberdeen Proving Ground
4310 Boothby Hill Road
Aberdeen Proving Ground, MD 
",United States,Virginia,Dulles,98174,,,,Add
FAA Western Service Area,Federal,Dept. of Transportation,FAA,,,United States,Virginia,Dulles,98174,,,,Add
BLM Nevada,Federal,Dept. of the Interior,BLM,,,United States,Virginia,Dulles,98174,,,,Add
BLM Alaska State Office,Federal,Dept. of the Interior,BLM,,"BLM Alaska State Office, AK952
222 West 7th Ave #13
Anchorage, AK  99513",United States,Virginia,Dulles,98174,,,,Add
BLM Idaho,Federal,Dept. of the Interior,BLM,,,United States,Virginia,Dulles,98174,,,,Add
BLM Idaho,Federal,Dept. of the Interior,BLM,,,United States,Virginia,Dulles,98174,,,,Add
BLM Idaho,Federal,Dept. of the Interior,BLM,,,United States,Virginia,Dulles,98174,,,,Add
BLM Nevada,Federal,Dept. of the Interior,BLM,,,United States,Virginia,Dulles,98174,,,,Add
BLM Nevada,Federal,Dept. of the Interior,BLM,,,United States,Virginia,Dulles,98174,,,,Add
TestAmerica,Commercial,,,,"Test America 17461 Derian Avenue Suite 100 Irvine, CA 92614",United States,Virginia,Dulles,98174,,,,Add
USDA FS,Federal,Dept. of Agriculture,Forest Service,,USDA FS IDAWY Acquistition Service Center 1405 Hollipark Drive Idaho Falls ID 83401,United States,Virginia,Dulles,98174,,,,Add
USDA FS,Federal,Dept. of Agriculture,Forest Service,,USDA FS IDAWY Acquistition Service Center 1405 Hollipark Drive Idaho Falls ID 83401 ,United States,Virginia,Dulles,98174,,,,Add
"USACE, Sacramento District",Federal,Dept. of Defense,Army Corps,,"USACE SACRAMENTO DISTRICT
ATTN: CONTRACTING DIVISION
1325 J STREET
SACRAMENTO CA 95814-2922",United States,Virginia,Dulles,98174,,,,Add
USACE,Federal,Dept. of Defense,Army Corps,,"USACE SACRAMENTO DISTRICT
ATTN: CONTRACTING DIVISION
1325 J STREET
SACRAMENTO CA 95814-2922",United States,Virginia,Dulles,98174,,,,Add
USACE Omaha District,Federal,Dept. of Defense,Army,,,United States,Virginia,Dulles,98174,,,,Add
"Kasteler Consulting, Inc.",Federal,Dept. of Defense,Army Corps,,"5720 Denali St Anchorage, AK ",United States,Virginia,Dulles,98174,,,,Add
USACE Savannah District,Federal,Dept. of Defense,Army Corps,,"DEPARTMENT OF THE ARMY
SAVANNAH DISTRICT, CORPS OF ENGINEERS
100 W. OGLETHORPE AVE
SAVANNAH, GEORGIA 31401-3640",United States,Virginia,Dulles,98174,,,,Add
USDA Forest Service Missoula District,Federal,Dept. of Agriculture,Forest Service,,"USDA – Forest Service
Western Montana Acquisition Zone
24 Fort Missoula Road
Missoula, MT  59804
",United States,Virginia,Dulles,98174,,,,Add
South Carolina DOT,State Government,,,,,United States,Virginia,Dulles,98174,,,,Add
NAVFAC Northwest,Federal,Dept. of Defense,Navy,,,United States,Virginia,Dulles,98174,,,,Add
BLM,Federal,Dept. of the Interior,BLM,,BLM ID-Salmon Field OFC 1206 South Challis Street Salmon ID 83467,United States,Virginia,Dulles,98174,,,,Add
NAVSUP FLC,Federal,Dept. of Defense,Navy,,NAVSUP Fleet Logistics Center Norfolk 700 Robbins Ave Bldg 28 Philadelphia PA 19111-5083,United States,Virginia,Dulles,98174,,,,Add
US Coast Guard Seattle ,Federal,Dept. of Homeland Security,Coast Guard,,,United States,Virginia,Dulles,98174,,,,Add
USACE - Tulsa,Federal,Dept. of Defense,Army Corps,,"1645 S 101 E Ave Tulsa, OK 74128-4609 ",United States,Virginia,Dulles,98174,,,,Add
USACE Savannah District,Federal,Dept. of Defense,Army Corps,,,United States,Virginia,Dulles,98174,,,,Add
USACE Savannah District,Federal,Dept. of Defense,Army Corps,,,United States,Virginia,Dulles,98174,,,,Add
USDA Forest Service,Federal,Dept. of Agriculture,Forest Service,,,United States,Virginia,Dulles,98174,,,,Add
Blackman Uhler Specialties,Commercial,,,,,United States,Virginia,Dulles,98174,,,,Add
QEP Field Services,Commercial,,,,"PO Box 45601, Salt Lake City, UT  84145-0601",United States,Virginia,Dulles,98174,,,,Add
"Savannah River Nuclear Solutions, LLC",Federal,Dept. of Energy,,,"Savannah River Nuclear Solutions, LLC
Supply Chain Management Department
Attn.: Susan Goodwin
Building 730-4B, Room 2161
Aiken, SC 29808",United States,Virginia,Dulles,98174,,,,Add
"Washington Closure Hanford, LLC",Federal,Dept. of Energy,,,"2620 Fermi Ave
Richland, WA  99354",United States,Virginia,Dulles,98174,,,,Add
Pinedale Bible Church,Commercial,,,,"PO Box 1063
Pinedale, WY  82941",United States,Virginia,Dulles,98174,,,,Add
Walsh,Federal,Dept. of Energy,,,,United States,Virginia,Dulles,98174,,,,Add
GE Gas Turbines,Commercial,,,,,United States,Virginia,Dulles,98174,,,,Add
Savannah River Nuclear Solutions,Federal,Dept. of Energy,,,SRNS,United States,Virginia,Dulles,98174,,,,Add
Savannah River Nuclear Solutions,Federal,Dept. of Energy,,,SRNS,United States,Virginia,Dulles,98174,,,,Add
GE Gas Turbines,Commercial,,,,,United States,Virginia,Dulles,98174,,,,Add
GE Gas Turbines,Commercial,,,,,United States,Virginia,Dulles,98174,,,,Add
"US Army, Fort Wainwright AK",Federal,Dept. of Defense,Army,,"413th Contracting Support Brigade Expeditionary Contracting Command 
1064 Apple St. 
Ft Wainwright, AK 99703-0510 ",United States,Virginia,Dulles,98174,,,,Add
Southwest Idaho RC&D,Commercial,,,,"Southwest Idaho RC&D PO Box123 Meridian, ID 83680",United States,Virginia,Dulles,98174,,,,Add
"Ice Tong Land & Cattle Company, LLC",Commercial,,,,"P.O. Box 349 Sedalia, CO 80135",United States,Virginia,Dulles,98174,,,,Add
Ge Gas Turbines,Commercial,,,,,United States,Virginia,Dulles,98174,,,,Add
"J-U-B Engineers, Inc.",Federal,Dept. of the Interior,BLM,,"J-U-B Engineers, Inc. 250 S. Beechwood Ave., Suite 201, Boise, ID 83709",United States,Virginia,Dulles,98174,,,,Add
South Carolina DOT,State Government,,,,,United States,Virginia,Dulles,98174,,,,Add
GE Gas Turbines,Commercial,,,,,United States,Virginia,Dulles,98174,,,,Add
NPS,Federal,Dept. of the Interior,NPS,,"NPS, IMR - Arizona MABO 1824 S Thompson St, Ste 200 Flagstaff AZ 86001-2694",United States,Virginia,Dulles,98174,,,,Add
QEP Field Services ,Commercial,,,," PO Box 45601, Salt Lake City, UT 84145-0601 ",United States,Virginia,Dulles,98174,,,,Add
GE Gas Turbines,Commercial,,,,,United States,Virginia,Dulles,98174,,,,Add
CDA Trust,Commercial,,,,,United States,Virginia,Dulles,98174,,,,Add
"Aspen Engineering, Inc.",Commercial,,,,"10727 N. Yellowstone Hwy, X Idaho Falls, ID 83401",United States,Virginia,Dulles,98174,,,,Add
University of Arizona,State Government,,,,,United States,Virginia,Dulles,98174,,,,Add
USACE Huntsville District,Federal,Dept. of Defense,Army Corps,,"USACE HNC, Huntsville, P. O. Box 1600, Huntsville, AL 35807-4301 ",United States,Virginia,Dulles,98174,,,,Add
USACE - Tulsa ,Federal,Dept. of Defense,Army,," 1645 S 101 E Ave Tulsa, OK 74128-4609 ",United States,Virginia,Dulles,98174,,,,Add
Federal-Mogul Corporation,Commercial,,,,"Federal-Mogul Motorparts
1 Grizzly Lane
Smithville, Tennessee 37166
",United States,Virginia,Dulles,98174,,,,Add
Federal-Mogul Corporation,Commercial,,,,"Federal-Mogul Motorparts
1 Grizzly Lane
Smithville, Tennessee 37166
",United States,Virginia,Dulles,98174,,,,Add
GE Gas Turbines,Commercial,,,,,United States,Virginia,Dulles,98174,,,,Add
"Stell Environmental Enterprises, Inc.",Federal,Dept. of Defense,Army National Guard,,,United States,Virginia,Dulles,98174,,,,Add
DOE NE ,Federal,Dept. of Energy,,,,United States,Virginia,Dulles,98174,,,,Add
Idaho DEQ,State Government,,,,,United States,Virginia,Dulles,98174,,,,Add
Idaho State University,State Government,,,,"921 S. 8th St. PS Room 101
Pocatello, ID 83209",United States,Virginia,Dulles,98174,,,,Add
General Electric Company ,Commercial,,,,"1935 Redmond Circle NW, Rome, GA 30165 ",United States,Virginia,Dulles,98174,,,,Add
General Electric Company ,Commercial,,,," 1935 Redmond Circle NW, Rome, GA 30165 ",United States,Virginia,Dulles,98174,,,,Add
Apex Environmental Management,Commercial,,,,,United States,Virginia,Dulles,98174,,,,Add
BEA,Federal,Dept. of Energy,,,"2525 Fremont Ave, P.O. Box 1625, Idaho Falls, ID 83415",United States,Virginia,Dulles,98174,,,,Add
"North Wind Resource Partners JV, LLC",Federal,Dept. of Homeland Security,FEMA,,,United States,Virginia,Dulles,98174,,,,Add
"North Wind Resource Partners JV, LLC ",Federal,Dept. of Homeland Security,FEMA,,,United States,Virginia,Dulles,98174,,,,Add
"RockTenn CP, LLC",Commercial,,,,,United States,Virginia,Dulles,98174,,,,Add
Office of River Protection,Federal,Dept. of Energy,,,"P.O. Box 450, Richland, WA 99352",United States,Virginia,Dulles,98174,,,,Add
Robert Bosch LLC,Commercial,,,,"Robert Bosch LLC
Gasoline Systems Division
4421 Highway 81 North
Anderson, SC 29621 USA
",United States,Virginia,Dulles,98174,,,,Add
Shaw Group,Federal,Dept. of Defense,Army Corps,,,United States,Virginia,Dulles,98174,,,,Add
US Army Engineering District - Seattle,Federal,Dept. of Defense,Army Corps,,"4735 E Marginal Way South, Bldg 1202
Seattle, WA   98134-2388",United States,Virginia,Dulles,98174,,,,Add
"Stell Environmental Enterprises, Inc.",Federal,Dept. of Defense,Army National Guard,,"Stell Environmental Enterprises
25 East Main Street
Elverson, PA 19520",United States,Virginia,Dulles,98174,,,,Add
"Stell Environmental Enterprises, Inc.",Federal,Dept. of Defense,Army National Guard,,"Stell Environmental Enterprises
25 East Main St
Elverson, PA 19520",United States,Virginia,Dulles,98174,,,,Add
GE Gas Turbines,Commercial,,,,,United States,Virginia,Dulles,98174,,,,Add
"Swift & Staley, Inc.",Federal,Dept. of Energy,,,,United States,Virginia,Dulles,98174,,,,Add
GE Gas Turbines,Commercial,,,,,United States,Virginia,Dulles,98174,,,,Add
Beartooth Exploration Inc,Commercial,,,,Beartooth  Exploration Inc 4814 Butterfield Trl NW Albuquerque NM 87120,United States,Virginia,Dulles,98174,,,,Add
BLM Idaho,Federal,Dept. of the Interior,BLM,,,United States,Virginia,Dulles,98174,,,,Add
"Indian Health Services, HHS",Department of Health and Human Services,,,,"Division of Eng Services - Seattle
701 Fifth Ave, Suite 1600
Seattle, WA  98104",United States,Virginia,Dulles,98174,,,,Add
GE Gas Turbines,Commercial,,,,,United States,Virginia,Dulles,98174,,,,Add
CDA Trust,Commercial,,,,,United States,Virginia,Dulles,98174,,,,Add
Federal Highway Administration,Federal,Dept. of Transportation,FHWA,,,United States,Virginia,Dulles,98174,,,,Add
City of Idaho Falls,City Government,,,,"2140 N. Skyline Idaho Falls, ID 83402",United States,Virginia,Dulles,98174,,,,Add
City of Idaho Falls,City Government,,,,50220 Idaho Falls Idaho 83405,United States,Virginia,Dulles,98174,,,,Add
Blackman Uhler Specialties,Commercial,,,,,United States,Virginia,Dulles,98174,,,,Add
Blackman Uhler Specialties,Commercial,,,,,United States,Virginia,Dulles,98174,,,,Add
