NAICSGuid,Code,Title
{0FBDCFC3-D028-4219-B4CB-B0A5F9C6F7D5},333316,Photographic and Photocopying Equipment Manufactur
{3C7A5F2E-1288-4DEC-829C-B1056D1111BA},1113,Fruit and Tree Nut Farming
{6DCCAF39-01F8-4E1A-B997-B124A9B68A5D},621492,Kidney Dialysis Centers
{36C6B482-88F2-45CA-81EB-B1421FE3B478},52312,Securities Brokerage
{8D354C51-F460-4390-9098-B142F069F7C8},3328,"Coating, Engraving, Heat Treating, and Allied Acti"
{70D8BD59-5870-4CD0-9953-B1481CD30500},23833,Flooring Contractors
{504F49D5-C025-4FB2-AFA6-B149984F8B23},423210,Furniture Merchant Wholesalers
{07992B47-54D6-4788-ACB6-B14AC5B062E1},331221,Rolled Steel Shape Manufacturing
{8591F387-8877-43AB-962A-B1708A8EE70E},4523,"General Merchandise Stores, including Warehouse Cl"
{C9B1225E-0D67-446A-8353-B1842C565254},311920,Coffee and Tea Manufacturing
{9C87124E-1B71-4BE1-A665-B18AFE7567BB},221112,Fossil Fuel Electric Power Generation
{D01E2F25-FDD3-427D-A29D-B1AA7959EF64},424210,Drugs and Druggists' Sundries Merchant Wholesalers
{17F511B7-CC59-40F1-9BA8-B1AF85737598},11212,Dairy Cattle and Milk Production
{1E4BD2E4-E4E2-4DDC-B3DB-B1D99096879A},5629,Remediation and Other Waste Management Services
{03BEAEED-ACF9-4178-B99F-B201695DE38E},51791,Other Telecommunications
{3319B97B-C190-49B3-9D21-B207131DE4E2},111930,Sugarcane Farming
{67F87E24-B7C4-4ABB-B5E0-B21CEEDF8202},48532,Limousine Service
{BFBD5E57-A012-4E66-9D3B-B229BA6A3302},722320,Caterers
{550A36AD-1314-4BC2-B702-B23871A94808},327110,"Pottery, Ceramics, and Plumbing Fixture Manufactur"
{1C025431-19AA-416A-A42D-B25C1DA72E83},4237,"Hardware, and Plumbing and Heating Equipment and S"
{576C05AF-0A11-4A9D-B2FF-B25C5AFC82B1},112210,Hog and Pig Farming
{2D69AAB5-540C-40E6-A73D-B268189177FA},928120,International Affairs
{2E6C2465-DA32-4570-9A78-B2938BE7B2A4},611512,Flight Training
{6EA25725-91B9-4AE1-B6BB-B29B8CA3D23B},56111,Office Administrative Services
{8174B636-B8C3-4BD1-9CD1-B2A51E89418A},71112,Dance Companies
{7751664D-03F0-4101-B98D-B2C1DC7E4BE0},42442,Packaged Frozen Food Merchant Wholesalers
{735D0ED0-C648-465B-879F-B2C8A55DCD47},424940,Tobacco and Tobacco Product Merchant Wholesalers
{AA083A1C-BDF7-4E9F-8972-B2F6270ECCF5},31524,"Women’s, Girls’, and Infants’ Cut and Sew Apparel"
{09800D9C-3317-46FE-89A2-B30F28009E7B},448,Clothing and Clothing Accessories Stores
{0DE6FE99-06DA-4B0E-AE59-B3242164DFB1},336360,Motor Vehicle Seating and Interior Trim Manufactur
{F2AAE37D-0A6E-4BA6-AB8D-B3244D7797C1},3255,"Paint, Coating, and Adhesive Manufacturing"
{EDDC67A8-4A6C-4F14-A459-B3D3B3FF10E2},4461,Health and Personal Care Stores
{0CFF8299-B3A5-4071-A2BA-B3E02DCD6B04},423840,Industrial Supplies Merchant Wholesalers
{2EF3CAA5-DB96-4149-96BB-B400A5E2E1A8},48831,Port and Harbor Operations
{0EFB29D6-E4D2-46E9-9987-B407F22BFDEC},531210,Offices of Real Estate Agents and Brokers
{5E391622-932C-4FF7-A2B0-B40931D563E1},811122,Automotive Glass Replacement Shops
{094E723E-087E-4E34-B908-B410284636B1},42321,Furniture Merchant Wholesalers
{C776F88B-0C89-4C54-B4C6-B435F0674794},813940,Political Organizations
{E0500BCF-7755-432A-AF2C-B44B71DDDFEF},327420,Gypsum Product Manufacturing
{F584F812-0E22-4F19-B4C4-B46F60391180},521110,Monetary Authorities-Central Bank
{51B0BDBA-6468-469A-B7C5-B4AC8E0307B1},331492,"Secondary Smelting, Refining, and Alloying of Nonf"
{A7313205-54DE-4CB0-967B-B4C95213F843},541612,Human Resources Consulting Services
{589E64BC-2348-4878-86AC-B4CC638D0B1C},4855,Charter Bus Industry
{50AADBEB-7F1A-4244-87C8-B4FF422C2022},321918,Other Millwork (including Flooring)
{4FFF1D3D-7EBE-4C22-AA43-B50D3FC59A01},3241,Petroleum and Coal Products Manufacturing
{13593925-0AC1-40A4-9CA4-B518039D8722},11141,Food Crops Grown Under Cover
{9444CADC-C514-44B6-9EE4-B52E97AE9DBE},11213,Dual-Purpose Cattle Ranching and Farming
{11DF8D5E-1676-4E1A-A3B7-B54E6018E9CF},2121,Coal Mining
{C07F4746-F0C8-4774-955D-B5D40EE1E903},81222,Cemeteries and Crematories
{F32D3E13-916D-4E3D-8E3B-B5E6D612D099},238310,Drywall and Insulation Contractors
{22C2D1AF-97F7-46AD-B6CE-B5E7B9B1411B},485320,Limousine Service
{72123E18-244E-4417-A90C-B609E8F2C38E},33999,All Other Miscellaneous Manufacturing
{2A43A8EF-78E6-4712-82E3-B61A82ABA457},5613,Employment Services
{5797AC7F-AB37-46D2-BE72-B65853262FBC},72233,Mobile Food Services
{5B705D95-88DF-4FAA-8239-B65970C2A300},92111,Executive Offices
{29B2950D-4537-4281-8CF0-B6653ECBDC6A},311423,Dried and Dehydrated Food Manufacturing
{616D5F89-152B-466C-9AAA-B695538B4252},54121,"Accounting, Tax Preparation, Bookkeeping, and Payr"
{6858AE19-39C0-49EF-93E4-B6A9BCF9B326},72241,Drinking Places (Alcoholic Beverages)
{CDE0E719-E5D1-4A36-8DD3-B6C16273D829},927,Space Research and Technology
{A67AE076-8156-4AFB-BD02-B6FD8755156B},326,Plastics and Rubber Products Manufacturing
{DBFACE5D-8FBA-42E9-B43F-B7071C70402D},712130,Zoos and Botanical Gardens
{DCABB524-47AD-47D9-88B7-B7184B674A72},334515,Instrument Manufacturing for Measuring and Testing
{ADFD58D4-D689-45EF-BD60-B71DB56C9D88},624,Social Assistance
{C9296C7B-9909-4E7E-BEB3-B753B72380F3},812332,Industrial Launderers
{CC66536C-5FF2-4C91-85FB-B760329C3397},325320,Pesticide and Other Agricultural Chemical Manufact
{6D0CC2D3-3AEC-4A29-ADF7-B768546AE982},33151,Ferrous Metal Foundries
{FA13CE7D-F4D9-4C03-8DEF-B789979EF8F8},3114,Fruit and Vegetable Preserving and Specialty Food
{FDE2895D-CF3A-4D06-AAFA-B7C56501BC59},71211,Museums
{AAE1AAF1-5A11-4486-B2AB-B7D46C47B34B},311812,Commercial Bakeries
{0D9E9ABC-D981-4E61-BF37-B7DBC7315FC8},3221,"Pulp, Paper, and Paperboard Mills"
{495780CB-2C4D-4A13-8F2E-B7E789745D6C},21211,Coal Mining
{25CDB08C-D857-44FC-A40B-B841DA55B068},49311,General Warehousing and Storage
{281E2FE7-2C76-4603-BB31-B8477970C7AA},211120,Crude Petroleum Extraction 
{2C6F4A77-829B-4322-93AC-B88301024EA3},111110,Soybean Farming
{50E2F0DD-1203-4B03-AB25-B8A6BE75B620},325612,Polish and Other Sanitation Good Manufacturing
{79DB2C2C-CDD0-4510-9253-B8BE2DB34DD1},33291,Metal Valve Manufacturing
{36E5B5B0-1631-4340-8CFF-B8C45F2F26F2},3219,Other Wood Product Manufacturing
{E6FAF50E-ED52-4372-BAB0-B917E0159296},321213,Engineered Wood Member (except Truss) Manufacturin
{0A09BBB0-7374-4174-80BA-B93B7D051B53},4481,Clothing Stores
{58D6D66A-2D16-48C5-9E7F-B957DC18914F},488490,Other Support Activities for Road Transportation
{59682A1F-A231-4857-BDE2-B9B22E169045},334512,Automatic Environmental Control Manufacturing for
{AC3E8D63-B31C-4A07-AF3E-B9B3C0CDAE75},42342,Office Equipment Merchant Wholesalers
{AB706003-7DA9-4703-9EE9-B9CE80A6ECD5},52232,"Financial Transactions Processing, Reserve, and Cl"
{EB1170C3-7D9B-4CC1-8B15-B9D1EF10DF28},52421,Insurance Agencies and Brokerages
{0FD25DFC-DC6D-4D3D-BDEB-B9F3644382AC},333618,Other Engine Equipment Manufacturing
{C32BEFA0-C261-4F17-90FB-B9FA39516572},812331,Linen Supply
{1A25044F-5E4F-4BF5-BFBC-BA122F8FDC89},23813,Framing Contractors
{C2CAA4CC-C529-48A3-868B-BA21BE5E4A53},53131,Real Estate Property Managers
{14A472F5-91B2-47B1-8A6A-BA40CEA26335},333112,Lawn and Garden Tractor and Home Lawn and Garden E
{AF4C716D-4718-46D7-A50F-BA53D6664F8E},611691,Exam Preparation and Tutoring
{398BC854-EC9A-4863-B271-BA67F87C4507},33633,Motor Vehicle Steering and Suspension Components (
{A37B55BD-21BD-4EE4-A661-BA7907A79100},326121,Unlaminated Plastics Profile Shape Manufacturing
{70405873-632D-4FF7-9C78-BA9A84B4D49F},442210,Floor Covering Stores
{BFCDB46A-6A0F-4710-B184-BAB005C81648},525190,Other Insurance Funds
{499DB912-4C3C-4988-BC73-BACA790EEDC2},111191,Oilseed and Grain Combination Farming
{A3D6B8D5-18CD-4086-925E-BAE71585823C},72251,Restaurants and Other Eating Places
{6C20C5E3-3051-4425-B2E9-BAEDF143C3B6},313310,Textile and Fabric Finishing Mills
{2CB5ECB0-614D-497E-8730-BAF71E9209C3},561611,Investigation Services
{84A9754B-94DE-4EC9-AD02-BB043A88B3F5},33141,Nonferrous Metal (except Aluminum) Smelting and Re
{1FD6BA23-2B21-4999-A485-BB0973B6090C},4842,Specialized Freight Trucking
{F257CFE5-0C1F-4C52-9090-BB14C22DC620},32411,Petroleum Refineries
{FDF8D3E2-4AC0-416F-924C-BB98A70D8CFD},623312,Assisted Living Facilities for the Elderly
{50C0CCAB-0960-403B-931C-BB9ED082E446},922,"Justice, Public Order, and Safety Activities"
{59EBB871-6A13-4F59-8408-BBB4417BF981},339113,Surgical Appliance and Supplies Manufacturing
{C776AA2C-5BAD-4CE3-B776-BBCEFB2C1D0E},23812,Structural Steel and Precast Concrete Contractors
{2AD06D46-6DF5-48ED-996B-BBF0D6F1727B},4246,Chemical and Allied Products Merchant Wholesalers
{B2838F4A-6025-4BA6-82CE-BC0B788CF873},3261,Plastics Product Manufacturing
{BCDD433B-C698-4216-9D38-BC3C982A6D0A},423730,Warm Air Heating and Air-Conditioning Equipment an
{73776AAC-A8D6-4F21-9D59-BC55A96B01E3},32611,Plastics Packaging Materials and Unlaminated Film
{4C72A05F-38AC-4550-9407-BC6B773103B7},48839,Other Support Activities for Water Transportation
{00734A29-6552-4198-A127-BC72C42CB443},71132,"Promoters of Performing Arts, Sports, and Similar"
{A57146E2-912C-48F2-9982-BC8AB34E742D},3231,Printing and Related Support Activities
{37B4F907-06A5-45F0-98DA-BC9758674DB1},33641,Aerospace Product and Parts Manufacturing
{319E91D1-32EA-4E2D-9677-BCB4A2CAEFAD},32622,Rubber and Plastics Hoses and Belting Manufacturin
{47E604A1-0660-4735-967C-BCD9D1DFFDDF},42449,Other Grocery and Related Products Merchant Wholes
{2B4013AA-0454-4064-A365-BCEC79080351},453220,"Gift, Novelty, and Souvenir Stores"
{8B3954FF-84AB-4B6A-90F3-BCFA462A0C10},481211,Nonscheduled Chartered Passenger Air Transportatio
{9DEA743F-CD2F-4C1D-B99B-BD0B74128D86},212,Mining (except Oil and Gas)
{5BE84778-0B6C-487F-813D-BD0CB964F64A},33721,Office Furniture (including Fixtures) Manufacturin
{ABD462AF-6C9B-44E9-86C3-BD140B1BC07E},811412,Appliance Repair and Maintenance
{B86EDE51-FFCA-4BF4-AA9F-BD470FDE0BE9},453210,Office Supplies and Stationery Stores
{D18BD992-6008-4538-92FA-BD4A820BB69E},325193,Ethyl Alcohol Manufacturing
{A21AB77D-9B5E-4C9F-81E0-BD94D09ED9CC},62311,Nursing Care Facilities (Skilled Nursing Facilitie
{E4F863EA-4841-4BD6-9DE2-BD9B2F6C8A96},6113,"Colleges, Universities, and Professional Schools"
{F93D9108-D12D-4519-AE31-BDA6C4BCA4F9},56171,Exterminating and Pest Control Services
{B183819B-B962-488F-982A-BDAC9FA28E94},32552,Adhesive Manufacturing
{B2E75399-F44E-47FC-BEFB-BDECC80F560D},4442,Lawn and Garden Equipment and Supplies Stores
{160A2FCE-D4ED-44AD-B370-BDF20420BA7F},51212,Motion Picture and Video Distribution
{8F962A8A-2FAA-4FEC-954E-BE063CF39468},332410,Power Boiler and Heat Exchanger Manufacturing
{AEFCED42-562D-4710-9328-BE07074B0D33},3274,Lime and Gypsum Product Manufacturing
{B91A9613-7D1E-4271-8C31-BE19EA6C68D9},339940,Office Supplies (except Paper) Manufacturing
{B637656B-9466-41EC-B0B0-BE7230307E64},561210,Facilities Support Services
{56154E0B-9343-4A70-B737-BE748BB05716},487,Scenic and Sightseeing Transportation
{B9CA78A0-E4EC-4EA6-A1FE-BE93BFB11BA3},5242,"Agencies, Brokerages, and Other Insurance Related"
{6DF65F58-EC41-425D-9281-BEAA1CC41181},49211,Couriers and Express Delivery Services
{E65453FC-71A9-4435-AA24-BEC8EB099821},48899,Other Support Activities for Transportation
{7E08830A-857C-4E79-9E6A-BEF0976B1AD1},451,"Sporting Goods, Hobby, Musical Instrument, and Boo"
{3329240E-9EF4-4894-B9B2-BEF53D0CF7C2},11194,Hay Farming
{563B53B5-1274-41F6-8B64-BF24DDDDE9A8},5151,Radio and Television Broadcasting
{84CA2330-045C-41C5-A3CB-BF3E5B7DBE97},621,Ambulatory Health Care Services
{C32CF75F-1B39-4BCA-8524-BF5CDEAEFF2A},212399,All Other Nonmetallic Mineral Mining
{16AF02CC-97E9-4E44-890B-BF63050FD589},51112,Periodical Publishers
{66EC7EED-5B43-43BB-B0E7-BF686AFDA599},453991,Tobacco Stores
{32DB5309-ECFE-46C3-A17E-BF7D6A65333F},332420,Metal Tank (Heavy Gauge) Manufacturing
{FF79839F-1BA6-40D0-87CA-BF8DA4EAA4AA},42331,"Lumber, Plywood, Millwork, and Wood Panel Merchant"
{C6144A03-8D89-47DC-9122-BFB1A4BF33E4},92114,"Executive and Legislative Offices, Combined"
{C8AB4CA6-6338-4B19-9D4D-BFC2603A0DC1},322219,Other Paperboard Container Manufacturing
{0989BAA4-18E2-48C7-90EF-BFD405E3E152},4232,Furniture and Home Furnishing Merchant Wholesalers
{F190D97D-7888-4B22-844D-BFE7411DF06A},52591,Open-End Investment Funds
{F8325AAB-F91F-4F53-96BF-C03D6348BC51},42349,Other Professional Equipment and Supplies Merchant
{A8925DFB-3B5D-49DD-9468-C0751DFB8ABC},3336,"Engine, Turbine, and Power Transmission Equipment"
{BA334A15-5349-4B2B-B880-C088CE07FE59},451120,"Hobby, Toy, and Game Stores"
{4A7BB94C-E9C2-464A-9D42-C0A4411B48E3},921130,Public Finance Activities
{BBA35DBA-82AB-4C7B-B0AE-C0B7FEDA1378},111334,Berry (except Strawberry) Farming
{FEAD35B5-249C-4ED6-9476-C0BC7CEFC613},488991,Packing and Crating
{72381E51-22A6-408C-8630-C1160ACD82F3},6111,Elementary and Secondary Schools
{0FDD3BDD-57CA-4F52-A127-C15B51FD0441},445291,Baked Goods Stores
{E247399C-19A1-48E9-AA1F-C1602D5B2B7C},541490,Other Specialized Design Services
{DD3965B1-1E62-46CB-9736-C1672EAC9538},32111,Sawmills and Wood Preservation
{FF7C0087-3B39-4B7B-B010-C189DF72AB0D},237210,Land Subdivision
{B0E7DF49-F6C5-4E29-8F52-C197B3F36CED},81391,Business Associations
{154545DF-87E8-48C0-AC07-C1A809BA2BF0},524292,Third Party Administration of Insurance and Pensio
{8FDF92F7-27A6-453A-826B-C1B39BDA7AD9},33451,"Navigational, Measuring, Electromedical, and Contr"
{CE2F07C0-D0CC-4CE2-9C54-C1B3C2BC78B9},9271,Space Research and Technology
{89456E77-C0CF-4819-9E79-C1C1E79FB010},451130,"Sewing, Needlework, and Piece Goods Stores"
{C9E7E755-F606-49D0-B42E-C1C60B65DB18},61163,Language Schools
{1DAB7E27-CCDB-45F2-9488-C1CB0F5C7CDC},11521,Support Activities for Animal Production
{B27331EB-B53C-42D2-B32A-C1D737361AD7},42352,Coal and Other Mineral and Ore Merchant Wholesaler
{DCFABE72-C68B-441F-9BB2-C1F0008594CD},52511,Pension Funds
{2B65D484-793E-401A-AEEA-C22740892E49},4238,"Machinery, Equipment, and Supplies Merchant Wholes"
{D1ADE26A-FE19-4DD4-B15C-C263691426AD},541715,"Research and Development in the Physical, Engineer"
{B4E3BA3A-BFB4-464C-953C-C281836BC282},517311,Wired Telecommunications Carriers
{24614E87-C91D-4976-9D80-C29AC7472770},4851,Urban Transit Systems
{89230291-9BBB-4142-B1BB-C2A6E132A983},531312,Nonresidential Property Managers
{018EA398-42EB-4A2A-9D6F-C2A73F098813},814,Private Households
{EFD4D1C4-BFE1-4DDD-B3B5-C2AC1FAB9AB1},541512,Computer Systems Design Services
{541D2981-EADE-4275-882B-C2BABEB6095B},711219,Other Spectator Sports
{55DC1C50-F9D0-482C-AD44-C2FECA9D2B10},54189,Other Services Related to Advertising
{459FBD9C-4F3B-4AC3-9E6E-C31B5E8E15B8},541614,"Process, Physical Distribution, and Logistics Cons"
{BDE5B442-DEED-4A11-B2F4-C3256DC67B54},238910,Site Preparation Contractors
{F9CCC717-1EBC-46C9-ACDB-C32C1913381B},312111,Soft Drink Manufacturing
{CC86E101-9E8A-4038-A74B-C3665AF25E24},32799,All Other Nonmetallic Mineral Product Manufacturin
{1CB8D2AB-A4EA-4A4C-AC2C-C36ABE5759A6},327,Nonmetallic Mineral Product Manufacturing
{C2E27688-0EF8-4A0D-8FA2-C375C58A473A},561990,All Other Support Services
{096CD9C2-CBB4-4DC2-ABC5-C382D2EFB4F5},483,Water Transportation
{D565ECCE-E767-49DC-9539-C38A4854D9A5},8133,Social Advocacy Organizations
{6B157714-3744-441F-A27A-C3B7DE7C543B},56151,Travel Agencies
{711ECE55-E472-4AFF-8CED-C3C31BAC9DE6},336411,Aircraft Manufacturing
{A21BCED2-500F-48FE-B4A7-C4544C4EA5CA},33421,Telephone Apparatus Manufacturing
{8DC591D9-63B6-43F3-985D-C45C5F4D03C4},541820,Public Relations Agencies
{57F694B3-4197-4B73-B9CE-C45CBBEB18D2},541940,Veterinary Services
{507763A2-5527-4A81-B5B5-C49BC9D084D2},52412,"Direct Insurance (except Life, Health, and Medical"
{951D545C-ECAE-42C8-A5ED-C4E49F0BB31C},52229,Other Nondepository Credit Intermediation
{A500153B-BC3D-421B-AF43-C4E98632AA70},33521,Small Electrical Appliance Manufacturing
{DEBA8344-3AC7-4F0F-878A-C503914E533E},92811,National Security
{3DA67644-76C0-4F84-A48C-C52964D33742},111140,Wheat Farming
{510B9382-A2D4-4206-882E-C534C61A0238},561613,Armored Car Services
{ACDEB00D-3977-4269-ACEA-C5470E172AA2},53139,Other Activities Related to Real Estate
{F4905B1B-ACFB-4794-9A91-C548E9EF68D3},623,Nursing and Residential Care Facilities
{6E080202-77D8-471C-82C9-C5558FE88D5B},48851,Freight Transportation Arrangement
{C6E0CEC9-9DC4-470F-9DBF-C578FD467591},611310,"Colleges, Universities, and Professional Schools"
{BB51DDB4-7BCF-4D74-875F-C58411B83621},811211,Consumer Electronics Repair and Maintenance
{FDDCFC8C-AD1B-4CEF-A71D-C58869FC0AB0},339115,Ophthalmic Goods Manufacturing
{79C847DC-A6A4-4DC5-B13A-C5FC4C328088},33351,Metalworking Machinery Manufacturing
{98AB6249-9B26-4CF3-A4A4-C6016AC4F7AC},622110,General Medical and Surgical Hospitals
{9D22F99D-69A8-4D74-A589-C60F14569F97},32531,Fertilizer Manufacturing
{43B0F323-6C99-42EC-9DE6-C65AFFD00ABD},541910,Marketing Research and Public Opinion Polling
{F9571CD4-529C-4ACC-8ED0-C66F2CA9CBB0},5412,"Accounting, Tax Preparation, Bookkeeping, and Payr"
{CD198520-79C6-4FA4-BD96-C69A30884615},323113,Commercial Screen Printing
{E63ECD4B-9573-45E8-9F11-C6A8B9F1FA0D},3315,Foundries
{2F68D214-F40F-460A-A12B-C6CE1F882D11},48211,Rail Transportation
{DBEF5FD4-E5D1-4C7C-8B70-C70936A281D5},54137,Surveying and Mapping (except Geophysical) Service
{7F3734BF-4847-4B20-8A6E-C70A33F46277},712110,Museums
{7F585BFC-BC97-4870-939C-C7398CFEE122},333415,Air-Conditioning and Warm Air Heating Equipment an
{E040921A-9040-466D-9346-C75B2C5B09A9},11231,Chicken Egg Production
{813848A2-2CA4-4CFA-8A7B-C7B561CA17AA},8114,Personal and Household Goods Repair and Maintenanc
{14475357-2F94-4CA7-AF86-C7B7660EECD5},212222,Silver Ore Mining
{10FABDC1-C536-4C1C-86A0-C7E44AA588CF},311615,Poultry Processing
{30C09DB0-00E5-4F53-86AD-C80216393456},71391,Golf Courses and Country Clubs
{957CE2C0-7FE3-4D3F-B9A0-C80706E6CA13},213113,Support Activities for Coal Mining
{825580C0-5C2D-4878-9ABC-C82379DCD3AE},32412,"Asphalt Paving, Roofing, and Saturated Materials M"
{89D55E23-94F0-4964-9A6B-C8394B76724C},114,"Fishing, Hunting and Trapping"
{4CFACE86-8513-4BA4-A76A-C845D1C4A214},33429,Other Communications Equipment Manufacturing
{5493C4E2-D6F3-4A84-920A-C85211EDCA4F},4882,Support Activities for Rail Transportation
{55AB24D5-6D23-4D20-868E-C855E554AA42},3273,Cement and Concrete Product Manufacturing
{BD4498A2-3781-4AB2-B649-C86904887978},54162,Environmental Consulting Services
{127BDB43-3FEA-472F-B7CE-C8B458F2DC58},48111,Scheduled Air Transportation
{9EC0C749-050A-40C6-B394-C8CAEC968546},42472,Petroleum and Petroleum Products Merchant Wholesal
{B4B13085-EA29-43FF-A633-C8E4CCB88A82},337125,Household Furniture (except Wood and Metal) Manufa
{38FF8002-FA2F-4E44-9588-C90339FB0C05},48321,Inland Water Transportation
{16A87446-1089-4F98-96DD-C912654BBF3B},424990,Other Miscellaneous Nondurable Goods Merchant Whol
{6A8F77A0-A6DA-4706-BA66-C94CF04CBEC9},454210,Vending Machine Operators
{89D14E5D-A906-4C22-86E8-C961959F87AF},336340,Motor Vehicle Brake System Manufacturing
{0453BD51-71F0-437F-91E3-C975A8FBD8DC},61121,Junior Colleges
{B5FADC21-686A-4711-8023-C97D8D4AFC5D},311942,Spice and Extract Manufacturing
{C126799B-EFF2-4897-B412-C984D737A090},212391,"Potash, Soda, and Borate Mineral Mining"
{B28F854E-DAE6-4CE9-A39E-C99FA09DB24C},42433,"Women's, Children's, and Infants' Clothing and Acc"
{0AE6B620-B7B2-4D55-A10B-C9B552473648},323111,Commercial Printing (except Screen and Books)
{88A39DB7-B9D7-43B9-B6BF-C9C1D6F004BB},33121,Iron and Steel Pipe and Tube Manufacturing from Pu
{3AD58052-A327-487C-9643-C9D1A7C21DFC},42313,Tire and Tube Merchant Wholesalers
{7766D9E5-9D9E-47AE-9063-C9DCC87B5B27},483212,Inland Water Passenger Transportation
{B1470E9C-D1EA-40F1-9B77-CA0C91BB3FC5},441120,Used Car Dealers
{ED9C9368-012D-412B-8E71-CA4540AEDCD3},314999,All Other Miscellaneous Textile Product Mills
{2F5C8B96-4C16-4DE0-8262-CAB1F09E201E},339992,Musical Instrument Manufacturing
{48F30F8C-4E87-4E5C-BC22-CB49312C5212},32222,Paper Bag and Coated and Treated Paper Manufacturi
{CB07C6AD-709E-445A-BC57-CB6B048301A0},448120,Women's Clothing Stores
{374D2872-5E61-4EA4-851B-CBD2F8AEB404},33211,Forging and Stamping
{950F615F-23E4-4612-9D45-CBF8C810ADFC},5324,Commercial and Industrial Machinery and Equipment
{8494EF2F-4D91-4EEA-8265-CBF9931C2D7C},561720,Janitorial Services
{45AB8484-AFF2-444F-92DB-CC35EAECB538},71311,Amusement and Theme Parks
{C419E259-D402-492C-828A-CC3BD909762A},115113,"Crop Harvesting, Primarily by Machine"
{7E3CC39D-C677-4224-8C4C-CC5A61564EDF},443,Electronics and Appliance Stores
{6D0DB38D-3682-4FB2-95C7-CC70D31F7D4D},92313,Administration of Human Resource Programs (except
{D369F17C-55F5-4DE8-8A79-CC72BA97F9A1},444110,Home Centers
{3E6C8C93-D23D-4DC1-B2FA-CCA62F1AE0EA},62,Health Care and Social Assistance
{E549BA1A-40BC-47CB-97B4-CCA71F6F14BE},331210,Iron and Steel Pipe and Tube Manufacturing from Pu
{1AC1C460-E07D-4E1E-8EE8-CCC6816CEEE3},9211,"Executive, Legislative, and Other General Governme"
{C3F9738B-F74E-4438-AEB3-CCCA5A104277},482111,Line-Haul Railroads
{2CB1680B-7EAE-4DC5-8AAB-CCDC74AB084D},322220,Paper Bag and Coated and Treated Paper Manufacturi
{633D52C8-7BCE-4923-8C9C-CDC4A12AF247},4511,"Sporting Goods, Hobby, and Musical Instrument Stor"
{C51473F0-E2C4-4190-991C-CDEB819DFCDA},339116,Dental Laboratories
{F07D344C-2485-42C6-A5CC-CDF04B4CAB50},322122,Newsprint Mills
{5937ACE9-F82B-4F1A-A326-CDF974BE339F},33399,All Other General Purpose Machinery Manufacturing
{7D4151CC-6CB6-4CC1-96FC-CE01A0F121AD},31111,Animal Food Manufacturing
{869AC978-E8EF-479C-A972-CE4447F43D95},453930,Manufactured (Mobile) Home Dealers
{8EC1D3EA-0548-42FF-AB88-CE4AC2812D8C},331314,Secondary Smelting and Alloying of Aluminum
{2BACFBC5-43BB-47AA-817D-CE67BDF89BDA},444120,Paint and Wallpaper Stores
{6C049B92-7A54-446F-BA13-CE6ECAB19640},238290,Other Building Equipment Contractors
{8CE72C03-AEF7-4ABD-BFAF-CE73DA0DEDCC},33711,Wood Kitchen Cabinet and Countertop Manufacturing
{D2EEC083-63E4-468E-99AC-CE9008FA0A54},72232,Caterers
{96E9CD03-D8F7-480D-B4B2-CEB8B048C911},331318,"Other Aluminum Rolling, Drawing, and Extruding"
{3CD2B1D0-AC92-4670-B004-CECA2D5BC580},423930,Recyclable Material Merchant Wholesalers
{687807BF-426E-4BF2-AEAF-CEFFAFB32881},621210,Offices of Dentists
{EA9A139E-AF4B-41CB-9DA6-CF0CE36D5274},42491,Farm Supplies Merchant Wholesalers
{DE1AFAA0-9FF2-44BA-A1F5-CF1463F3A9E6},334510,Electromedical and Electrotherapeutic Apparatus Ma
{69920C50-B8E4-4F6E-9E10-CF1524083FA2},524130,Reinsurance Carriers
{BD3E5F67-21A1-4D7B-9E0D-CF318BE461AC},621112,"Offices of Physicians, Mental Health Specialists"
{D9302AD9-0613-4E5A-999F-CF327534DF82},71321,Casinos (except Casino Hotels)
{07FA3777-637E-4B04-B6D3-CF34AEBC0723},441310,Automotive Parts and Accessories Stores
{980AF99B-6EC6-47B2-88F3-CF460F51ED23},31194,Seasoning and Dressing Manufacturing
{6F1433F2-C500-4B20-8C86-CFA3B2CD768F},561450,Credit Bureaus
{D2BF3C65-4A54-4033-8359-CFD37F241EFF},9261,Administration of Economic Programs
{F5CA5DBB-7938-479C-9C4E-CFF4B19F493F},33995,Sign Manufacturing
{33220628-0440-4B7D-8979-D03671A55D06},111160,Rice Farming
{28F36237-823F-4CAC-9840-D03E0D480450},21232,"Sand, Gravel, Clay, and Ceramic and Refractory Min"
{1205EDF9-B687-4769-9F59-D050E79A202E},54,"Professional, Scientific, and Technical Services"
{6598E7D9-23A3-46DE-BA84-D063D4A8458A},336419,Other Guided Missile and Space Vehicle Parts and A
{4E23E646-A97F-43AB-B58C-D06A41A13F34},51121,Software Publishers
{D4B8856A-203F-41F9-A8EF-D092A5C1E5BD},321212,Softwood Veneer and Plywood Manufacturing
{9A90A3FE-5567-4045-9363-D0D21DB46113},5418,"Advertising, Public Relations, and Related Service"
{26332D99-A485-4A39-B314-D0D90A73C211},32521,Resin and Synthetic Rubber Manufacturing
{D254C87C-79E4-4706-93E5-D1044B9FEEFA},112512,Shellfish Farming
{8753AFDB-7F08-4D47-9504-D12DAD59C20E},524291,Claims Adjusting
